100	1e-5	100	1e-5	100	1e-5	100	1e-5	1
100	1e-05	100	1e-05	100	1e-05	100	1e-05	0.320233113196
98.5264223057	1e-05	98.5264223057	1e-05	98.5264223057	1e-05	98.5264223057	1e-05	0.323560614693
102.954761228	1e-05	102.954761228	1e-05	102.954761228	1e-05	102.954761228	1e-05	0.37714771963
105.723042636	1e-05	105.723042636	1e-05	105.723042636	1e-05	105.723042636	1e-05	0.416590648481
105.723042636	1e-05	105.723042636	1.01986637276e-05	105.723042636	1e-05	105.723042636	1e-05	0.381150412028
107.301953713	1e-05	107.301953713	1.01986637276e-05	107.301953713	1e-05	107.301953713	1e-05	0.402956763927
112.041340515	1e-05	112.041340515	1.01986637276e-05	112.041340515	1e-05	112.041340515	1e-05	0.454648405147
108.450855027	1e-05	108.450855027	1.01986637276e-05	108.450855027	1e-05	108.450855027	1e-05	0.406157863061
112.655658232	1e-05	112.655658232	1.01986637276e-05	112.655658232	1e-05	112.655658232	1e-05	0.462232538984
107.596242529	1e-05	107.596242529	1.01986637276e-05	107.596242529	1e-05	107.596242529	1e-05	0.395036928098
107.596242529	1e-05	107.596242529	1.01986637276e-05	107.596242529	1e-05	107.596242529	9.62356145953e-06	0.372623656393
107.596242529	9.69603314087e-06	107.596242529	1.01986637276e-05	107.596242529	1e-05	107.596242529	9.62356145953e-06	0.40085981387
107.596242529	9.69603314087e-06	107.596242529	1.04628127134e-05	107.596242529	1e-05	107.596242529	9.62356145953e-06	0.416035528366
107.596242529	9.69603314087e-06	107.596242529	1.03530247472e-05	107.596242529	1e-05	107.596242529	9.62356145953e-06	0.386106910833
104.750577221	9.69603314087e-06	104.750577221	1.03530247472e-05	104.750577221	1e-05	104.750577221	9.62356145953e-06	0.363289538216
104.750577221	9.69603314087e-06	104.750577221	1.03530247472e-05	104.750577221	1.00648990133e-05	104.750577221	9.62356145953e-06	0.390029299578
104.750577221	9.69603314087e-06	104.750577221	1.03530247472e-05	104.750577221	1.02443449e-05	104.750577221	9.62356145953e-06	0.352156486853
102.744119263	9.69603314087e-06	102.744119263	1.03530247472e-05	102.744119263	1.02443449e-05	102.744119263	9.62356145953e-06	0.323932378125
104.831885786	9.69603314087e-06	104.831885786	1.03530247472e-05	104.831885786	1.02443449e-05	104.831885786	9.62356145953e-06	0.32037514051
104.831885786	9.69603314087e-06	104.831885786	1.03530247472e-05	104.831885786	1.02443449e-05	104.831885786	9.79120712535e-06	0.338443178066
104.831885786	9.69603314087e-06	104.831885786	1.03530247472e-05	104.831885786	1.02443449e-05	104.831885786	1.02136908812e-05	0.39985465491
104.831885786	9.57868724378e-06	104.831885786	1.03530247472e-05	104.831885786	1.02443449e-05	104.831885786	1.02136908812e-05	0.355363498581
102.792612222	9.57868724378e-06	102.792612222	1.03530247472e-05	102.792612222	1.02443449e-05	102.792612222	1.02136908812e-05	0.338392335528
105.942130017	9.57868724378e-06	105.942130017	1.03530247472e-05	105.942130017	1.02443449e-05	105.942130017	1.02136908812e-05	0.37395394551
105.942130017	9.57868724378e-06	105.942130017	1.02638947386e-05	105.942130017	1.02443449e-05	105.942130017	1.02136908812e-05	0.407350962064
104.133666079	9.57868724378e-06	104.133666079	1.02638947386e-05	104.133666079	1.02443449e-05	104.133666079	1.02136908812e-05	0.364402176782
104.133666079	9.57868724378e-06	104.133666079	1.02638947386e-05	104.133666079	1.00714367725e-05	104.133666079	1.02136908812e-05	0.368802890044
104.133666079	9.37855170977e-06	104.133666079	1.02638947386e-05	104.133666079	1.00714367725e-05	104.133666079	1.02136908812e-05	0.360309579941
104.133666079	9.37855170977e-06	104.133666079	1.06681589595e-05	104.133666079	1.00714367725e-05	104.133666079	1.02136908812e-05	0.314047538645
104.133666079	9.37855170977e-06	104.133666079	1.06681589595e-05	104.133666079	9.89448423185e-06	104.133666079	1.02136908812e-05	0.415305362181
104.133666079	9.37855170977e-06	104.133666079	1.06681589595e-05	104.133666079	9.89448423185e-06	104.133666079	1.03311902114e-05	0.367440361158
107.702639024	9.37855170977e-06	107.702639024	1.06681589595e-05	107.702639024	9.89448423185e-06	107.702639024	1.03311902114e-05	0.412020816065
107.702639024	9.37855170977e-06	107.702639024	1.06681589595e-05	107.702639024	9.97707662642e-06	107.702639024	1.03311902114e-05	0.413036670301
107.702639024	9.37855170977e-06	107.702639024	1.06681589595e-05	107.702639024	9.97707662642e-06	107.702639024	9.90217223008e-06	0.432526116374
107.702639024	9.37855170977e-06	107.702639024	1.06681589595e-05	107.702639024	9.62064012646e-06	107.702639024	9.90217223008e-06	0.434623180757
103.411428254	9.37855170977e-06	103.411428254	1.06681589595e-05	103.411428254	9.62064012646e-06	103.411428254	9.90217223008e-06	0.351042590445
103.411428254	9.37855170977e-06	103.411428254	1.06396703817e-05	103.411428254	9.62064012646e-06	103.411428254	9.90217223008e-06	0.366457217795
100.903250745	9.37855170977e-06	100.903250745	1.06396703817e-05	100.903250745	9.62064012646e-06	100.903250745	9.90217223008e-06	0.314989023821
100.903250745	9.37855170977e-06	100.903250745	1.06396703817e-05	100.903250745	9.23874266517e-06	100.903250745	9.90217223008e-06	0.363486125516
100.842169491	9.37855170977e-06	100.842169491	1.06396703817e-05	100.842169491	9.23874266517e-06	100.842169491	9.90217223008e-06	0.317332784944
100.842169491	9.19137512539e-06	100.842169491	1.06396703817e-05	100.842169491	9.23874266517e-06	100.842169491	9.90217223008e-06	0.340970876363
100.842169491	9.19137512539e-06	100.842169491	1.06396703817e-05	100.842169491	9.23874266517e-06	100.842169491	1.01697026785e-05	0.314819810805
100.842169491	9.19137512539e-06	100.842169491	1.0301872445e-05	100.842169491	9.23874266517e-06	100.842169491	1.01697026785e-05	0.314254483831
100.842169491	9.19137512539e-06	100.842169491	1.0301872445e-05	100.842169491	8.80964107745e-06	100.842169491	1.01697026785e-05	0.308108931326
100.842169491	9.19137512539e-06	100.842169491	1.0301872445e-05	100.842169491	8.44214792899e-06	100.842169491	1.01697026785e-05	0.37179293631
100.842169491	9.19137512539e-06	100.842169491	1.0301872445e-05	100.842169491	8.44214792899e-06	100.842169491	1.01551502222e-05	0.329722673781
100.842169491	9.19137512539e-06	100.842169491	1.0301872445e-05	100.842169491	8.44214792899e-06	100.842169491	1.02190399517e-05	0.335205447699
100.842169491	9.19137512539e-06	100.842169491	1.0301872445e-05	100.842169491	8.84440971201e-06	100.842169491	1.02190399517e-05	0.405162979963
100.842169491	9.19137512539e-06	100.842169491	1.01135495912e-05	100.842169491	8.84440971201e-06	100.842169491	1.02190399517e-05	0.342490828539
100.842169491	9.19137512539e-06	100.842169491	1.01135495912e-05	100.842169491	8.72504003879e-06	100.842169491	1.02190399517e-05	0.340791962702
100.842169491	9.5165751553e-06	100.842169491	1.01135495912e-05	100.842169491	8.72504003879e-06	100.842169491	1.02190399517e-05	0.34354870182
100.842169491	9.5165751553e-06	100.842169491	1.01135495912e-05	100.842169491	8.72504003879e-06	100.842169491	1.00645445549e-05	0.348881604471
100.842169491	9.5165751553e-06	100.842169491	1.02470280267e-05	100.842169491	8.72504003879e-06	100.842169491	1.00645445549e-05	0.323605725195
105.383800538	9.5165751553e-06	105.383800538	1.02470280267e-05	105.383800538	8.72504003879e-06	105.383800538	1.00645445549e-05	0.378579377698
105.383800538	9.5165751553e-06	105.383800538	1.07172996542e-05	105.383800538	8.72504003879e-06	105.383800538	1.00645445549e-05	0.407175959155
105.383800538	9.31121369494e-06	105.383800538	1.07172996542e-05	105.383800538	8.72504003879e-06	105.383800538	1.00645445549e-05	0.385756722431
105.383800538	9.31121369494e-06	105.383800538	1.07172996542e-05	105.383800538	9.10963581861e-06	105.383800538	1.00645445549e-05	0.415347592733
109.160560849	9.31121369494e-06	109.160560849	1.07172996542e-05	109.160560849	9.10963581861e-06	109.160560849	1.00645445549e-05	0.424218654707
